icon_id,glyph,unicode,name,status,file,line,context,position,i18n_key,snippet
I097,✏,U+270F,edit,has_svg,languages/k2_en.csv,3266,i18n,นำหน้าข้อความ,ui.gallery.changeName,✏ เปลี่ยนชื่อ…
I097,✏,U+270F,edit,has_svg,languages/k2_en.csv,3271,i18n,นำหน้าข้อความ,ui.gallery.changeNameTagLibrary,✏ เปลี่ยนชื่อแท็กนี้ทั้งคลัง
I070,✕,U+2715,close,need_svg,languages/k2_en.csv,3272,i18n,นำหน้าข้อความ,ui.gallery.clearItemFilterTag,✕ ล้างตัวกรองแท็ก
I149,ℹ,U+2139,info,need_svg,languages/k2_en.csv,3276,i18n,นำหน้าข้อความ,ui.gallery.dataImage2,ℹ ข้อมูลรูป
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3278,i18n,นำหน้าข้อความ,ui.gallery.delAlbumMoveTrash,🗑 ลบอัลบั้ม (ย้ายไปถังขยะ)
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3286,i18n,นำหน้าข้อความ,ui.gallery.detachTagExitAll2,🗑 ถอดแท็กนี้ออกจากทุกรูป
I097,✏,U+270F,edit,has_svg,languages/k2_en.csv,3288,i18n,นำหน้าข้อความ,ui.gallery.editCaption,✏ แก้คำบรรยาย…
I098,🏷,U+1F3F7,tag,need_svg,languages/k2_en.csv,3291,i18n,นำหน้าข้อความ,ui.gallery.editTag,🏷 แก้แท็ก…
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,3293,i18n,นำหน้าข้อความ,ui.gallery.exportAlbum,📤 ส่งออกอัลบั้มนี้…
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,3294,i18n,นำหน้าข้อความ,ui.gallery.exportAlbumPick,📤 ส่งออกอัลบั้มที่เลือกอยู่…
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,3295,i18n,นำหน้าข้อความ,ui.gallery.exportPick,📤 ส่งออกที่เลือก
I170,🔎,U+1F50E,search,has_svg,languages/k2_en.csv,3297,i18n,นำหน้าข้อความ,ui.gallery.findImageTiredLift,🔎 หารูปที่คล้ายกัน
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,3320,i18n,นำหน้าข้อความ,ui.gallery.moveAlbum2,📁 ย้ายไปอัลบั้ม
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,3321,i18n,นำหน้าข้อความ,ui.gallery.moveAlbum3,📁 ย้ายไปอัลบั้ม…
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,3329,i18n,นำหน้าข้อความ,ui.gallery.moveUnder,📁 ย้ายไปอยู่ใต้…
I089,🔄,U+1F504,refresh,need_svg,languages/k2_en.csv,3336,i18n,นำหน้าข้อความ,ui.gallery.newImagesJsonNew,🔄 สร้าง images.json ใหม่ (ดัชนี v1)
I074,⚠,U+26A0,error,has_svg,languages/k2_en.csv,3345,i18n,นำหน้าข้อความ,ui.gallery.openImageCant,⚠ เปิดรูปไม่ได้
I126,🎨,U+1F3A8,palette,need_svg,languages/k2_en.csv,3347,i18n,นำหน้าข้อความ,ui.gallery.pasteTopBoardMood,🎨 วางบนกระดานอารมณ์
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,3361,i18n,นำหน้าข้อความ,ui.gallery.searchNameFileCaption,🔍 ค้นชื่อไฟล์ / คำบรรยาย / แท็ก
I140,🧹,U+1F9F9,broom,need_svg,languages/k2_en.csv,3363,i18n,นำหน้าข้อความ,ui.gallery.showOnlyImageNot,🧹 แสดงเฉพาะรูปที่ยังไม่ถูกใช้
I098,🏷,U+1F3F7,tag,need_svg,languages/k2_en.csv,3365,i18n,นำหน้าข้อความ,ui.gallery.tag,🏷 ติดแท็ก
I069,→,U+2192,,keep_text,languages/k2_en.csv,3388,i18n,กลางข้อความ,ui.galleryAi.galleryAiVisionUse,gallery-ai: vision ใช้ไม่ได้ → ตกไปทางข้อความ
I131,📐,U+1F4D0,ruler,need_svg,languages/k2_en.csv,3441,i18n,นำหน้าข้อความ,ui.galleryMoodboard.adjustAllItemAt2,📐 ปรับทุกชิ้นให้ตรงสัดส่วนรูป
I131,📐,U+1F4D0,ruler,need_svg,languages/k2_en.csv,3442,i18n,นำหน้าข้อความ,ui.galleryMoodboard.adjustAtRatioImage,📐 ปรับให้ตรงสัดส่วนรูป
I130,▦,U+25A6,grid,has_svg,languages/k2_en.csv,3443,i18n,นำหน้าข้อความ,ui.galleryMoodboard.arrangeAuto,▦ จัดเรียงอัตโนมัติ
I142,⬇,U+2B07,arrow-down,need_svg,languages/k2_en.csv,3446,i18n,นำหน้าข้อความ,ui.galleryMoodboard.bottomLast,⬇ ลงล่างสุด
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3448,i18n,นำหน้าข้อความ,ui.galleryMoodboard.clearBoardNotDel,🗑 ล้างกระดาน (ไม่ลบไฟล์)
I070,✕,U+2715,close,need_svg,languages/k2_en.csv,3450,i18n,นำหน้าข้อความ,ui.galleryMoodboard.exitBoardNotDel,✕ เอาออกจากกระดาน (ไม่ลบไฟล์)
I141,📷,U+1F4F7,camera,has_svg,languages/k2_en.csv,3451,i18n,นำหน้าข้อความ,ui.galleryMoodboard.exportBoardImage,📷 ส่งออกกระดานเป็นภาพ…
I126,🎨,U+1F3A8,palette,need_svg,languages/k2_en.csv,3453,i18n,กลางข้อความ,ui.galleryMoodboard.pickImageLibraryDone,"(หรือเลือกรูปในคลังแล้วกด """"🎨 วางบนกระดาน"""")"
I162,⬆,U+2B06,arrow-up,need_svg,languages/k2_en.csv,3454,i18n,นำหน้าข้อความ,ui.galleryMoodboard.top,⬆ ขึ้นบนสุด
I069,→,U+2192,,keep_text,languages/k2_en.csv,3458,i18n,กลางข้อความ,ui.histOry.adjustCountTimesKeep,· ปรับจำนวนครั้งที่เก็บได้ที่ ตั้งค่า → ทั่วไป
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3461,i18n,นำหน้าข้อความ,ui.histOry.clearHistory,🗑 ล้างประวัติ
I096,↩,U+21A9,return,need_svg,languages/k2_en.csv,3475,i18n,นำหน้าข้อความ,ui.histOry.msg,↩ ย้อนมาที่นี่
I070,✕,U+2715,close,need_svg,languages/k2_en.csv,3490,i18n,นำหน้าข้อความ,ui.home.close,✕ Close
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,3493,i18n,นำหน้าข้อความ,ui.home.export,📤 Export
I107,📥,U+1F4E5,import,need_svg,languages/k2_en.csv,3498,i18n,นำหน้าข้อความ,ui.home.import,📥 Import
I087,➕,U+2795,plus,has_svg,languages/k2_en.csv,3502,i18n,นำหน้าข้อความ,ui.home.newProject,➕ New Project
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,3510,i18n,นำหน้าข้อความ,ui.home.openProject,📂 Open Project
I216,🏠,U+1F3E0,home,has_svg,languages/k2_en.csv,3512,i18n,นำหน้าข้อความ,ui.home.pageFirst,🏠 หน้าแรก
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,3513,i18n,นำหน้าข้อความ,ui.home.search,🔍 ค้นหา
I074,⚠,U+26A0,error,has_svg,languages/k2_en.csv,3537,i18n,นำหน้าข้อความ,ui.imp.warnPrefix,⚠ Warnings:
I069,→,U+2192,,keep_text,languages/k2_en.csv,3541,i18n,กลางข้อความ,ui.impOrt.importDoneFile,นำเข้าเสร็จ {0} ไฟล์ → {1}
I148,🛣,U+1F6E3,road,need_svg,languages/k2_en.csv,3584,i18n,นำหน้าข้อความ,ui.maps.busyNextRouteClick,🛣 กำลังต่อเส้นทาง “{0}” — คลิกหมุดตามลำดับที่เดินทาง ({1} จุด)
I215,✖,U+2716,close,need_svg,languages/k2_en.csv,3585,i18n,นำหน้าข้อความ,ui.maps.cancelPick,✖ ยกเลิกการเลือก
I080,🖼,U+1F5BC,image,has_svg,languages/k2_en.csv,3589,i18n,นำหน้าข้อความ,ui.maps.changeImage,🖼 เปลี่ยนรูป
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3601,i18n,นำหน้าข้อความ,ui.maps.delMap,🗑 ลบแผนที่
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3602,i18n,นำหน้าข้อความ,ui.maps.delPick,🗑 ลบที่เลือก
I217,✔,U+2714,checkmark,need_svg,languages/k2_en.csv,3607,i18n,นำหน้าข้อความ,ui.maps.done,✔ เสร็จ
I096,↩,U+21A9,return,need_svg,languages/k2_en.csv,3609,i18n,นำหน้าข้อความ,ui.maps.dotLatest,↩ ถอยจุดล่าสุด
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,3612,i18n,นำหน้าข้อความ,ui.maps.foundPinTopMap,"🔍 """"{0}"""" — เจอ {1} หมุดบนแผนที่นี้"
I095,✎,U+270E,edit,has_svg,languages/k2_en.csv,3622,i18n,นำหน้าข้อความ,ui.maps.nextDot,✎ ต่อจุด
I141,📷,U+1F4F7,camera,has_svg,languages/k2_en.csv,3624,i18n,นำหน้าข้อความ,ui.maps.notHasImagePress,"📷 ยังไม่มีรูป — กด """"🖼 เปลี่ยนรูป"""""
I080,🖼,U+1F5BC,image,has_svg,languages/k2_en.csv,3624,i18n,กลางข้อความ,ui.maps.notHasImagePress,"📷 ยังไม่มีรูป — กด """"🖼 เปลี่ยนรูป"""""
I083,📋,U+1F4CB,clipboard,has_svg,languages/k2_en.csv,3628,i18n,นำหน้าข้อความ,ui.maps.pastePin,📋 วาง {0} หมุด
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,3636,i18n,นำหน้าข้อความ,ui.maps.portalSceneBindMap,📍 {0} เอนทิตี้ · 🚪 {1} ประตู · 📌 {2} หมายเหตุ · 📄 {3} ฉากผูกกับแผนที่นี้
I177,🚪,U+1F6AA,door,need_svg,languages/k2_en.csv,3636,i18n,กลางข้อความ,ui.maps.portalSceneBindMap,📍 {0} เอนทิตี้ · 🚪 {1} ประตู · 📌 {2} หมายเหตุ · 📄 {3} ฉากผูกกับแผนที่นี้
I084,📌,U+1F4CC,pin,need_svg,languages/k2_en.csv,3636,i18n,กลางข้อความ,ui.maps.portalSceneBindMap,📍 {0} เอนทิตี้ · 🚪 {1} ประตู · 📌 {2} หมายเหตุ · 📄 {3} ฉากผูกกับแผนที่นี้
I071,📄,U+1F4C4,file,has_svg,languages/k2_en.csv,3636,i18n,กลางข้อความ,ui.maps.portalSceneBindMap,📍 {0} เอนทิตี้ · 🚪 {1} ประตู · 📌 {2} หมายเหตุ · 📄 {3} ฉากผูกกับแผนที่นี้
I095,✎,U+270E,edit,has_svg,languages/k2_en.csv,3638,i18n,กลางข้อความ,ui.maps.pressBtnEditTop,"· กดปุ่ม """"✎ แก้ไข"""" บนแถบเครื่องมือเพื่อแก้หมุดนี้"
I268,🖨,U+1F5A8,printer,need_svg,languages/k2_en.csv,3639,i18n,นำหน้าข้อความ,ui.maps.print,🖨 พิมพ์
I148,🛣,U+1F6E3,road,need_svg,languages/k2_en.csv,3643,i18n,นำหน้าข้อความ,ui.maps.route2,🛣 เส้นทาง
I148,🛣,U+1F6E3,road,need_svg,languages/k2_en.csv,3644,i18n,นำหน้าข้อความ,ui.maps.route3,🛣 เส้นทาง ({0})
I141,📷,U+1F4F7,camera,has_svg,languages/k2_en.csv,3648,i18n,นำหน้าข้อความ,ui.maps.saveMapLibraryImage,📷 บันทึกแผนที่ลงคลังรูปแล้ว:
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,3654,i18n,นำหน้าข้อความ,ui.maps.searchPinName,🔍 ค้นหาหมุด (ชื่อ/หมายเหตุ)
I199,📏,U+1F4CF,ruler,need_svg,languages/k2_en.csv,3655,i18n,กลางข้อความ,ui.maps.setGapField,(ตั้งระยะได้ที่ช่องข้าง 📏)
I160,🔤,U+1F524,font,need_svg,languages/k2_en.csv,3658,i18n,นำหน้าข้อความ,ui.maps.showItemFilm,🔤 แสดงตัวหนังสือ
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,3661,i18n,นำหน้าข้อความ,ui.maps.sizePin,📍 ขนาดหมุด
I105,🧠,U+1F9E0,brain,has_svg,languages/k2_en.csv,3671,i18n,นำหน้าข้อความ,ui.menu.aIAnalyzePaceStory,🧠 AI วิเคราะห์ (จังหวะเรื่อง · ตัวละคร · คำซ้ำ)
I096,↩,U+21A9,return,need_svg,languages/k2_en.csv,3676,i18n,นำหน้าข้อความ,ui.menu.backVersionLatestRevert,↩ กลับไปเวอร์ชันล่าสุด (Revert)
I126,🎨,U+1F3A8,palette,need_svg,languages/k2_en.csv,3678,i18n,นำหน้าข้อความ,ui.menu.boardMoodMoodBoard,🎨 กระดานอารมณ์ (Mood Board) — เปิดเป็นแผงข้าง ๆ แล้วลากรูปมาวางได้
I213,🔠,U+1F520,text-case,need_svg,languages/k2_en.csv,3681,i18n,นำหน้าข้อความ,ui.menu.caseBigSmall,🔠 ตัวพิมพ์ใหญ่/เล็ก (ให้อิสระ)
I081,🎬,U+1F3AC,film,has_svg,languages/k2_en.csv,3683,i18n,นำหน้าข้อความ,ui.menu.chapterFilm,🎬 บทหนัง
I100,📚,U+1F4DA,book-content,has_svg,languages/k2_en.csv,3694,i18n,นำหน้าข้อความ,ui.menu.codexCodex,📚 สารานุกรม (Codex)
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,3697,i18n,นำหน้าข้อความ,ui.menu.commentScenePanel,💬 คอมเมนต์ในฉากนี้ (แผง)
I108,📊,U+1F4CA,chart,has_svg,languages/k2_en.csv,3698,i18n,นำหน้าข้อความ,ui.menu.compareChapter,📊 เปรียบเทียบบท / สคริปต์…
I212,🛠,U+1F6E0,wrench,need_svg,languages/k2_en.csv,3699,i18n,นำหน้าข้อความ,ui.menu.consoleDev,🛠 คอนโซลนักพัฒนา… ({0}+{1}+`)
I071,📄,U+1F4C4,file,has_svg,languages/k2_en.csv,3701,i18n,นำหน้าข้อความ,ui.menu.coverTitlePages,📄 หน้าปก (Title Pages)…
I269,🎞,U+1F39E,film,has_svg,languages/k2_en.csv,3707,i18n,นำหน้าข้อความ,ui.menu.dataResultTaskAuthor,🎞 ข้อมูลผลงาน (ผู้เขียน · ตัวแทน · ลิขสิทธิ์)…
I140,🧹,U+1F9F9,broom,need_svg,languages/k2_en.csv,3709,i18n,นำหน้าข้อความ,ui.menu.delElementType,🧹 ลบ element ตามประเภท…
I143,🎭,U+1F3AD,mask,need_svg,languages/k2_en.csv,3712,i18n,นำหน้าข้อความ,ui.menu.dlgbPanel,🎭 Rehearsal Room
I081,🎬,U+1F3AC,film,has_svg,languages/k2_en.csv,3720,i18n,นำหน้าข้อความ,ui.menu.exportChapterFinalDraft,🎬 ส่งออกบทเป็น Final Draft (.fdx)…
I081,🎬,U+1F3AC,film,has_svg,languages/k2_en.csv,3721,i18n,นำหน้าข้อความ,ui.menu.exportChapterRichText,🎬 ส่งออกบทเป็น Rich Text (.rtf)…
I081,🎬,U+1F3AC,film,has_svg,languages/k2_en.csv,3723,i18n,นำหน้าข้อความ,ui.menu.exportFinalDraftFdx,🎬 ส่งออกเป็น Final Draft (.fdx)…
I129,🌐,U+1F310,globe,has_svg,languages/k2_en.csv,3726,i18n,นำหน้าข้อความ,ui.menu.exportLangCSVKey,🌐 ส่งออกภาษาเป็น CSV (key · ไทย · อังกฤษ)…
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,3727,i18n,นำหน้าข้อความ,ui.menu.exportLayoutPanelJSON,📤 ส่งออกการจัดวางแผง (JSON)…
I174,🧾,U+1F9FE,receipt,need_svg,languages/k2_en.csv,3729,i18n,นำหน้าข้อความ,ui.menu.exportPDFItemNew,🧾 ส่งออก PDF (ตัวสร้างในโปรแกรม — สารบัญ · หน้าปก)…
I174,🧾,U+1F9FE,receipt,need_svg,languages/k2_en.csv,3730,i18n,นำหน้าข้อความ,ui.menu.exportPDFTocCover,🧾 ส่งออก PDF (สารบัญ · หน้าปก · เปิดที่หน้าเดิม)…
I194,💧,U+1F4A7,water,need_svg,languages/k2_en.csv,3731,i18n,นำหน้าข้อความ,ui.menu.exportPDFWatermarkPerson,💧 ส่งออก PDF ลายน้ำรายคน…
I081,🎬,U+1F3AC,film,has_svg,languages/k2_en.csv,3734,i18n,นำหน้าข้อความ,ui.menu.exportRichTextRtf,🎬 ส่งออกเป็น Rich Text (.rtf)…
I160,🔤,U+1F524,font,need_svg,languages/k2_en.csv,3740,i18n,นำหน้าข้อความ,ui.menu.fontLangOther,🔤 ฟอนต์ตามภาษา (ไทย/ละติน/อื่น ๆ)…
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,3745,i18n,นำหน้าข้อความ,ui.menu.formatNovelParaRange,📖 รูปแบบนิยาย (ย่อหน้า · ช่วงบรรทัด · หัวข้อ)…
I108,📊,U+1F4CA,chart,has_svg,languages/k2_en.csv,3749,i18n,นำหน้าข้อความ,ui.menu.graphDialogueNextPage,📊 กราฟบทพูดต่อหน้า (Dialogue Chart)…
I270,📑,U+1F4D1,page-header,need_svg,languages/k2_en.csv,3752,i18n,นำหน้าข้อความ,ui.menu.headPaperAllPage,📑 หัวกระดาษทุกหน้า (Page Headers)…
I218,◨,U+25E8,panel-hide-left,need_svg,languages/k2_en.csv,3756,i18n,นำหน้าข้อความ,ui.menu.hidePanelSideLeft,◨ ซ่อนแผงฝั่งซ้าย
I183,⬓,U+2B13,panel-hide-right,need_svg,languages/k2_en.csv,3757,i18n,นำหน้าข้อความ,ui.menu.hidePanelSideRight,⬓ ซ่อนแผงฝั่งขวา ({0}+{1}+[)
I166,⬒,U+2B12,panel-hide-all,need_svg,languages/k2_en.csv,3758,i18n,นำหน้าข้อความ,ui.menu.hideShowPanelAll,⬒ ซ่อน/แสดงแผงทั้งหมด ({0}+\)
I140,🧹,U+1F9F9,broom,need_svg,languages/k2_en.csv,3762,i18n,นำหน้าข้อความ,ui.menu.imageNotUse,🧹 รูปที่ยังไม่ถูกใช้
I129,🌐,U+1F310,globe,has_svg,languages/k2_en.csv,3765,i18n,นำหน้าข้อความ,ui.menu.importLangCSV,🌐 นำเข้าภาษาจาก CSV…
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,3773,i18n,นำหน้าข้อความ,ui.readbook.button,📖 Read whole book
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,3774,i18n,นำหน้าข้อความ,ui.readbook.buttonAll,📖 Read whole project
I080,🖼,U+1F5BC,image,has_svg,languages/k2_en.csv,3833,i18n,นำหน้าข้อความ,ui.menu.libraryImageGalleryG,🖼 คลังรูปภาพ (Gallery) ({0}+{1}+G)
I131,📐,U+1F4D0,ruler,need_svg,languages/k2_en.csv,3839,i18n,นำหน้าข้อความ,ui.menu.managePanelShowHide,📐 จัดการแผง (แสดง/ซ่อน)…
I105,🧠,U+1F9E0,brain,has_svg,languages/k2_en.csv,3840,i18n,นำหน้าข้อความ,ui.menu.manageSmartTypeDelWord,🧠 จัดการ SmartType (ลบคำที่จำผิด)…
I160,🔤,U+1F524,font,need_svg,languages/k2_en.csv,3843,i18n,นำหน้าข้อความ,ui.menu.mapChar,🔤 แผนที่อักขระพิเศษ…
I071,📄,U+1F4C4,file,has_svg,languages/k2_en.csv,3862,i18n,นำหน้าข้อความ,ui.menu.pageChapterG,📄 ไปที่หน้า/บท… ({0}+G)
I190,⏮,U+23EE,skip-previous,need_svg,languages/k2_en.csv,3863,i18n,นำหน้าข้อความ,ui.menu.pageFirst,⏮ ไปหน้าแรก
I069,→,U+2192,,keep_text,languages/k2_en.csv,3864,i18n,กลางข้อความ,ui.menu.pageFirstHasIn,หน้าแรกมีทางเข้าของตัวเองที่เมนู ไฟล์ → หน้าแรก
I216,🏠,U+1F3E0,home,has_svg,languages/k2_en.csv,3865,i18n,นำหน้าข้อความ,ui.menu.pageFirstHome,🏠 หน้าแรก (Home)
I143,🎭,U+1F3AD,mask,need_svg,languages/k2_en.csv,3867,i18n,นำหน้าข้อความ,ui.menu.pageListCharacterCast,🎭 หน้ารายชื่อตัวละคร (Cast of Characters)…
I131,📐,U+1F4D0,ruler,need_svg,languages/k2_en.csv,3869,i18n,นำหน้าข้อความ,ui.menu.pagePaperGapMargin,📐 หน้ากระดาษ · ระยะขอบ · รูปแบบบท…
I131,📐,U+1F4D0,ruler,need_svg,languages/k2_en.csv,3870,i18n,นำหน้าข้อความ,ui.menu.pagePaperGapMargin2,📐 หน้ากระดาษ · ระยะขอบ…
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,3873,i18n,นำหน้าข้อความ,ui.menu.panelAIAssistantWrite,💬 แผง AI ผู้ช่วยเขียน
I089,🔄,U+1F504,refresh,need_svg,languages/k2_en.csv,3888,i18n,นำหน้าข้อความ,ui.menu.propsSceneFileMd,🔄 ซิงก์คุณสมบัติฉากจากไฟล์ .md (แก้ไฟล์นอกโปรแกรมแล้วใช้)
I180,👥,U+1F465,group,need_svg,languages/k2_en.csv,3890,i18n,นำหน้าข้อความ,ui.menu.reportCharacterReport,👥 รายงานตัวละคร (Character Report)…
I088,📍,U+1F4CD,map,has_svg,languages/k2_en.csv,3891,i18n,นำหน้าข้อความ,ui.menu.reportPlaceLocationReport,📍 รายงานสถานที่ (Location Report)…
I087,➕,U+2795,plus,has_svg,languages/k2_en.csv,3908,i18n,นำหน้าข้อความ,ui.menu.sessionNew,➕ เซสชันแชทใหม่
I175,🔊,U+1F50A,volume,need_svg,languages/k2_en.csv,3918,i18n,นำหน้าข้อความ,ui.menu.soundTypewriterPrint,🔊 เสียงเครื่องพิมพ์ดีดขณะพิมพ์
I115,↔,U+2194,swap,need_svg,languages/k2_en.csv,3930,i18n,กลางข้อความ,ui.menu.toggleModeNovelChapter,สลับโหมด นิยาย ↔ บทหนัง ({0}+{1}+M)
I077,▶,U+25B6,play,need_svg,languages/k2_en.csv,3933,i18n,นำหน้าข้อความ,ui.menu.trialPlayStoryBreak,▶ ทดลองเล่นเรื่องแตกสาย (Player Mode)
I116,🗂,U+1F5C2,collection,need_svg,languages/k2_en.csv,3939,i18n,นำหน้าข้อความ,ui.menu.workY,🗂 เวิร์กสเปซ… ({0}+{1}+Y)
I098,🏷,U+1F3F7,tag,need_svg,languages/k2_en.csv,3951,i18n,นำหน้าข้อความ,ui.net.cat,🏷 หมวด:
I095,✎,U+270E,edit,has_svg,languages/k2_en.csv,3952,i18n,นำหน้าข้อความ,ui.net.changeName,✎ เปลี่ยนชื่อ…
I095,✎,U+270E,edit,has_svg,languages/k2_en.csv,3953,i18n,นำหน้าข้อความ,ui.net.changeNameChapter,✎ เปลี่ยนชื่อบท…
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,3963,i18n,นำหน้าข้อความ,ui.net.delChapterChapter,🗑 ลบบททั้งบท
I271,🖱,U+1F5B1,mouse,need_svg,languages/k2_en.csv,3965,i18n,นำหน้าข้อความ,ui.net.dragBgScrollWheel,🖱 ลากพื้น=เลื่อน · ล้อ=ซูม · ลากโหนด=ย้าย · Shift+คลิก=ผลัก · ดับเบิลคลิก=เปิด · คลิกขวา=
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,3968,i18n,นำหน้าข้อความ,ui.net.findDisk,📂 หาในดิสก์
I071,📄,U+1F4C4,file,has_svg,languages/k2_en.csv,3985,i18n,นำหน้าข้อความ,ui.net.open,📄 เปิด
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,3986,i18n,นำหน้าข้อความ,ui.net.open2,📖 เปิด
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,3987,i18n,นำหน้าข้อความ,ui.net.openBook,📂 เปิดเล่ม
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,3988,i18n,นำหน้าข้อความ,ui.net.openChapter,📂 เปิดบท
I102,🔗,U+1F517,link,has_svg,languages/k2_en.csv,4000,i18n,นำหน้าข้อความ,ui.net.relation,🔗 ความสัมพันธ์ (
I083,📋,U+1F4CB,clipboard,has_svg,languages/k2_en.csv,4001,i18n,นำหน้าข้อความ,ui.net.repeat,📋 ทำซ้ำ
I201,⤾,U+293E,rotate-right,need_svg,languages/k2_en.csv,4003,i18n,นำหน้าข้อความ,ui.net.resetView,⤾ รีเซ็ตมุมมอง
I115,↔,U+2194,swap,need_svg,languages/k2_en.csv,4004,i18n,กลางข้อความ,ui.net.scene,เอนทิตี้ ↔ ฉาก
I115,↔,U+2194,swap,need_svg,languages/k2_en.csv,4005,i18n,กลางข้อความ,ui.net.scene2,เอนทิตี้↔ฉาก
I079,🔍,U+1F50D,search,has_svg,languages/k2_en.csv,4007,i18n,นำหน้าข้อความ,ui.net.search,🔍 ค้นหา…
I098,🏷,U+1F3F7,tag,need_svg,languages/k2_en.csv,4017,i18n,นำหน้าข้อความ,ui.net.tag,🏷 แท็ก:
I084,📌,U+1F4CC,pin,need_svg,languages/k2_en.csv,4020,i18n,นำหน้าข้อความ,ui.net.unsetPinAllNode2,📌 ปลดหมุดทุกโหนด แล้วจัดผังใหม่
I084,📌,U+1F4CC,pin,need_svg,languages/k2_en.csv,4021,i18n,นำหน้าข้อความ,ui.net.unsetPinNode,📌 ปลดหมุดโหนดนี้
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,4038,i18n,นำหน้าข้อความ,ui.notes.do2,📝 ไว้ทำภายหลัง ({0})
I099,✅,U+2705,check-circle,need_svg,languages/k2_en.csv,4040,i18n,นำหน้าข้อความ,ui.notes.doneDoDoneList,✅ เคลียร์หมดแล้ว (ทำไปแล้ว {0} รายการ)
I083,📋,U+1F4CB,clipboard,has_svg,languages/k2_en.csv,4045,i18n,นำหน้าข้อความ,ui.notes.moveInMemo,📋 ย้ายเข้า Memo
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,4048,i18n,นำหน้าข้อความ,ui.notes.noteAll,📝 โน้ตทั้งหมด (
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,4049,i18n,นำหน้าข้อความ,ui.notes.notebookNoteQuick,📝 สมุดโน้ตด่วน
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,4050,i18n,นำหน้าข้อความ,ui.notes.noteQuick,📝 โน้ตด่วน —
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,4051,i18n,กลางข้อความ,ui.notes.notHasNotePress,ยังไม่มีโน้ต — กด 📝 ใน toolbar
I073,📝,U+1F4DD,note,has_svg,languages/k2_en.csv,4052,i18n,กลางข้อความ,ui.notes.notHasNoteStuck,"ยังไม่มีโน้ตค้าง — กด 📝 บนแถบเครื่องมือแล้วติ๊ก """"ไว้ทำภายหลัง"""""
I105,🧠,U+1F9E0,brain,has_svg,languages/k2_en.csv,4058,i18n,นำหน้าข้อความ,ui.panel.aiAnalyzerTitle,🧠 AI Analyzer
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,4059,i18n,นำหน้าข้อความ,ui.panel.aiChatTitle,💬 AI Writing Assistant
I101,🌿,U+1F33F,branch,need_svg,languages/k2_en.csv,4112,i18n,นำหน้าข้อความ,ui.panel.branchTitle,🌿 Branching Map
I100,📚,U+1F4DA,book-content,has_svg,languages/k2_en.csv,4119,i18n,นำหน้าข้อความ,ui.panel.codex,📚 สารานุกรม
I100,📚,U+1F4DA,book-content,has_svg,languages/k2_en.csv,4120,i18n,นำหน้าข้อความ,ui.panel.codexTitle,📚 Codex
I069,→,U+2192,,keep_text,languages/k2_en.csv,4157,i18n,กลางข้อความ,ui.panel.doFileProjectDone,ไทม์ไลน์ว่าทำอะไรกับไฟล์ในโปรเจกต์ไปบ้าง แล้วย้อนกลับไปจุดไหนก็ได้ · จำนวนครั้งที่เก็บตั้ง
